AsOfDate,ganymede_bonds,ganymede_stocks,ganymede_titan_fx,io_bonds,io_stocks,io_titan_fx,titan_bonds,titan_stocks,callisto_bonds,callisto_stocks,callisto_titan_fx,europa_bonds,europa_stocks,europa_titan_fx,helium3,water,titanium,antimatter,aerogel,ultrapure_silicon,germanium,nanocapacitors,hydrocarbons,americium_ore,refined_americium,beryllium,beryllium_monofilaments
1995-05-19,1.1906779841044708,2.418087792345854,0.9714794586467195,1.1410696446144735,1.2201139433305,0.6558609959060907,2.170451858399209,3.1140407332545053,1.4903588529596887,0.3927798324745487,1.2125572731108358,0.9964584052129548,1.080567587350258,1.079909069883275,2.2885764251192673,1.4107140868364745,1.8189266365170118,0.4392481108685574,2.2427462443392985,2.480725172164177,0.19406151243035413,0.2225472729061441,1.118881118881119,1.1799971351200644,1.1543433639030647,14.769348952860481,14.743020089295374
1995-05-22,1.1919120798196454,2.4515137756909993,0.9622473703891481,1.1444296847929614,1.232823463573526,0.6577825971259086,2.168571594011338,3.143364841245179,1.4954454019458994,0.38716171298019875,1.2062895145964012,0.9991043383122988,1.1009902362025286,1.0853749870844196,2.299776636008921,1.4011288991960986,1.8170985695456379,0.4382180866377557,2.2537400984782163,2.4676883281663176,0.19389450596526778,0.21923801977742818,1.1376350921805467,1.209012015973105,1.1886649980477577,14.782784422942624,14.754865282013375
1995-05-23,1.1919120798196454,2.4515137756909993,0.965412657791744,1.1457737008643565,1.2358139389248264,0.6560698537889548,2.176092651562822,3.171192821277145,1.4973528578157282,0.3896043736299161,1.2086232885093564,1.0003743861999839,1.0944445154165445,1.0825639439524024,2.2885764251192673,1.4496186719650583,1.7741389957183518,0.4387903223215344,2.297715515033889,2.458376296739275,0.19305947363983597,0.2239950711499573,1.1633820724729815,1.214302219920626,1.1767136722059077,14.790417104039015,14.755319955244602
1995-05-24,1.202121417099727,2.4590162119064494,0.9651488838415276,1.1592138615783079,1.2488972685867648,0.6574483950204696,2.1930150310536622,3.1682005653597294,1.4979886764390047,0.3908257039547748,1.208327932900381,1.005666252398672,1.107012299325634,1.08506264895864,2.256220260326934,1.4766827311849426,1.7741389957183518,0.4400492408258477,2.251541327650433,2.415540952174878,0.1965666094066496,0.22854529420194167,1.1551176096630642,1.2182628726754696,1.1810759611335682,14.788306818187685,14.751772528694977
1995-05-25,1.1955021764456082,2.4624545978029766,0.961324161563391,1.1595498655961567,1.2470282214922022,0.6717353329434372,2.1980290694213185,3.171192821277145,1.5062543185415969,0.38081079529093365,1.2410455093136847,1.0057720897226456,1.0821385603388942,1.1194198427944058,2.2400421779307673,1.4648422052762433,1.7595144599473607,0.44199484215069534,2.251541327650433,2.456513890453866,0.1947295382906996,0.22647701099649423,1.1563890654799747,1.211412206320667,1.1762647868667846,14.787886011666144,14.74651957254612
1995-05-26,1.1909023651435933,2.450566973777463,0.9594777439118767,1.1538377972927274,1.2395520331139516,0.6698554636978862,2.197402314625361,3.1349865246764153,1.5115951949771178,0.38227639168076405,1.2711646225368174,1.0057720897226456,1.0821385603388942,1.1359737634607292,2.160396233826562,1.4772465657520235,1.7092426182345788,0.4435971020652758,2.150397869572386,2.342440387134151,0.19055437666354053,0.22585652603485998,1.1563890654799747,1.22344666520023,1.1907867347593757,14.797096119552037,14.747833674332124
1995-05-29,1.1916876987805227,2.4540385807937635,0.9607966136629583,1.1578863509674386,1.237682986019389,0.6683097965577742,2.208683900952588,3.1325927199424823,1.5081617744114257,0.3815435934858489,1.2704309109968925,1.0101114200055699,1.086851479304803,1.1248857599955502,2.190263462865639,1.4716082200812144,1.7183829530914483,0.4413239936765222,2.1525966404001697,2.385709647014043,0.18771526675707234,0.21903119145688346,1.164653528289892,1.2133198347803864,1.200913565179219,14.800027222254315,14.744902571629847
1995-05-30,1.1923608418978908,2.4565855333097093,0.9607966136629583,1.1578863509674386,1.237682986019389,0.6683933595120729,2.208683900952588,3.1325927199424823,1.518970691007123,0.38569611659036834,1.2690431551761587,1.0101114200055699,1.0923498847650295,1.1248857599955502,2.190263462865639,1.4716082200812144,1.7183829530914483,0.4413239936765222,2.1525966404001697,2.385709647014043,0.18771526675707234,0.21903119145688346,1.164653528289892,1.1710060293189053,1.1555975161483827,14.786722898506357,14.7395492869408
1995-05-31,1.1965118911216601,2.4631467044649185,0.961324161563391,1.155862074130083,1.2429163178841645,0.6625448934748099,2.2093129764014496,3.1933355150660208,1.5285079703562678,0.3761697400564707,1.2442557863436758,1.0075713242301996,1.1059649839998764,1.10505228900854,2.202708141631921,1.4772465657520235,1.7247811874912569,0.44041475032102073,2.167988036194655,2.3581746634541116,0.1960655900113905,0.21965167641851768,1.172282263191354,1.173509178835328,1.1565367082735063,14.781648525311095,14.73400055038027
1995-06-01,1.2023457981388497,2.4614690379163715,0.9598734048372012,1.1639591814795056,1.2507663156813276,0.6668894740579832,2.223781711725263,3.1933355150660208,1.5243115674426442,0.383253455940651,1.2415624825138436,1.0095822333857012,1.1112015606286638,1.107082486826108,2.201463673755293,1.504310624971908,1.7275232879483178,0.4413239936765222,2.1789818903335734,2.3404736025941557,0.19389450596526778,0.22192678794450987,1.17546090273363,1.1870267503621208,1.1652510886265288,14.798997297080831,14.746739762202786
1995-06-02,1.2105357060668274,2.4637889794472008,0.9567081174346054,1.1727310477747135,1.2526353627758902,0.6631715164174117,2.2351050698047694,3.184358747313774,1.5100692302812546,0.38911584149997264,1.2471427533206099,1.015826635500153,1.1195800832347234,1.1066139796374383,2.232575370670998,1.5110766397768791,1.7503741250904912,0.4405284057404584,2.1987708277836258,2.391610000634028,0.1915564154540587,0.21675607993089127,1.1563890654799747,1.1845378368366233,1.1609256855087977,14.8085772406998,14.750031946685608
1995-06-05,1.2145745647710355,2.471368931608788,0.9568400044097135,1.1734058067204987,1.2638496453432662,0.6653438069178712,2.2369922961513535,3.2115882761622565,1.5183348723838468,0.39033411276327873,1.2381626881212635,1.0196367791632084,1.1297914076608586,1.108175670266337,2.2524868566970495,1.51164047434396,1.7586004264616737,0.44018743948214534,2.1811806611613567,2.43094569143393,0.19255845424457688,0.22089264634178615,1.1354100445009536,1.182196745025617,1.1547161016190002,14.82283508810996,14.762855357328979
1995-06-06,1.2127795164580542,2.483029544649185,0.953938490957334,1.1747553246120692,1.2664663112756538,0.6647589652435458,2.2351050698047694,3.203209959593493,1.5283808066316127,0.3825371766781196,1.2406058600582974,1.0196367791632084,1.1297914076608586,1.1058331343229892,2.226353031287857,1.4913424299290468,1.7430618572049956,0.4410966828376468,2.167988036194655,2.4171781996539643,0.19623259647647687,0.21944484809797293,1.1271455816910363,1.194235577120005,1.1716016358394021,14.821014952120295,14.778079840754392
1995-06-07,1.2071699904799873,2.4784782512402552,0.9551254737333074,1.1683451146271095,1.2634758359243536,0.6635057189405965,2.2187491081343715,3.190642484740347,1.5234214213700574,0.3832681394361033,1.237989194356729,1.0152743552932624,1.1190564255718447,1.1095811918323455,2.237553242177511,1.5065659632402317,1.7503741250904912,0.442460547870899,2.1547954112279535,2.4427463986739006,0.19339348657000868,0.22171995962396512,1.1392244119516848,1.2011339400020433,1.1638584999775392,14.821993510713284,14.774742327690957
1995-06-08,1.2060480852843738,2.4804549078667613,0.9605328397127421,1.1595732483319017,1.2642234547621787,0.6660957247890383,2.2149746554412024,3.1817408503553186,1.5145199606441888,0.37839505438287885,1.2426237984200577,1.0120823378274484,1.1203655697290416,1.1092688537065658,2.2101749488916904,1.4868317533923994,1.7284373214340047,0.4423468924514613,2.139404015433468,2.4053774924139937,0.19823667405751322,0.2202721613801519,1.132867132867133,1.204562149577632,1.155514269901412,14.833479850459682,14.788275860757905
1995-06-09,1.196063129043415,2.4714021527285612,0.957235665335038,1.1386557210125599,1.2485234591678522,0.6654691511404461,2.1942151656287745,3.1630474181467587,1.516554580238673,0.36889253852909115,1.2461607878551395,1.0001654726217426,1.103346695685483,1.113016911215922,2.201463673755293,1.5200979928501739,1.7183829530914483,0.44473365625965267,2.1152175363278483,2.3739089397740725,0.1992387128480314,0.22482238443213626,1.1379529561347743,1.1956496134108172,1.1512580342118686,14.84337651021519,14.795400580338214
1995-06-12,1.193482747093504,2.473218240609497,0.9555168720133038,1.139330479958345,1.25114012510024,0.6660122115464951,2.1961023919753586,3.184411340670827,1.5122310136003942,0.36231387370723817,1.2498499627862214,0.9947390429298586,1.1166999660888905,1.1133280270541375,2.202723092332956,1.5144596471793645,1.7202110200628222,0.44325613580696277,2.1306089321223336,2.3739089397740725,0.19690062233682232,0.2225472729061441,1.1341385886840432,1.1800991329605155,1.1250881866713272,14.843165014700551,14.79407064995767
1995-06-13,1.202121417099727,2.487209868887314,0.953665863820667,1.1508013820366938,1.2500186968435025,0.6656780090233102,2.2269270889695703,3.211116243825912,1.5170632351372941,0.3569534801486912,1.2409718502740956,1.0029318877587814,1.1138459466588306,1.1095946369955516,2.201463673755293,1.4981084447340178,1.7275232879483178,0.44291516954864973,2.132807702950117,2.3975103542540133,0.1910553960587996,0.22151313130342037,1.1150667514303878,1.1881192008558925,1.1372025170113982,14.825039619276566,14.775626265587789
1995-06-14,1.204477418010515,2.4884279766123316,0.9545913679169854,1.1464154488890899,1.2474020309111147,0.6741582625950372,2.225039862622986,3.2084457535104036,1.5109593763538416,0.35817175141199736,1.2452196612303024,1.0005910749505178,1.1146243155943014,1.1144169324878919,2.212798440954262,1.5212256619843358,1.7430618572049956,0.44462000084021497,2.1613917237113043,2.43094569143393,0.19339348657000868,0.21985850473906243,1.122059758423395,1.1947224589886605,1.148879402757426,14.81521631009146,14.77600445686455
1995-06-15,1.1993166541106937,2.501832698440822,0.9564423761096222,1.1416921362685934,1.2597377417352282,0.6681844519174535,2.219378183583233,3.2209080416494436,1.5062543185415969,0.3618265652019157,1.2413325565356503,0.9970798557381223,1.1182567039598321,1.108194615723582,2.202723092332956,1.565204758216648,1.7320934553767524,0.4476886971650324,2.1481990987446022,2.428978906893935,0.19406151243035413,0.22523604107322576,1.1271455816910363,1.2036387086431581,1.1588972315393726,14.80267155218183,14.770320437899793
1995-06-16,1.1970728437194669,2.5055756112686036,0.9540625084333748,1.134269787864956,1.2549168436950286,0.6704820866404879,2.2174909572366484,3.2280293491574663,1.5090519204840125,0.3586590599173198,1.2394106058626293,0.9970798557381223,1.1182567039598321,1.1151947220834306,2.183831813668008,1.5753537804241045,1.722953120519883,0.44689310922896863,2.1240126196389824,2.4250453378139447,0.19506355122087232,0.2239950711499573,1.1379529561347743,1.1948415113589734,1.1553664670456283,14.804480536271164,14.781209909167774
1995-06-19,1.1970728437194669,2.5259401576895817,0.9553846571424012,1.142704274687271,1.2667836696401353,0.6691870586515164,2.2281852398672934,3.262745723259077,1.5157915978907415,0.3598773311806259,1.240566507777069,1.0034638906697504,1.1286349564327773,1.115505837921646,2.1044884432752258,1.5770452841253473,1.6648138347176589,0.4478023525844701,2.069043348944392,2.383742862474048,0.19456253182561323,0.2272710502526989,1.1322314049586777,1.2260010156191619,1.1859001658311616,14.816740478719776,14.78706389246929
1995-06-20,1.1976337963172736,2.5178120570517364,0.9567068058514274,1.141017377322808,1.2619627715999358,0.6704820866404879,2.2231526362764016,3.259481790651233,1.5166817439633284,0.3576844429066749,1.2415880247515108,1.0050598994026574,1.121110723389892,1.1225059442814946,2.101969606119899,1.5809921260949138,1.6574310682665827,0.44712042006784397,2.0712421197721755,2.3975103542540133,0.198300524752138,0.2264520554770135,1.1392244119516848,1.2255139425805763,1.1895821277280616,14.818991112816827,14.777744725587414
1995-06-21,1.1998776067085004,2.5084326275691,0.9584255991731616,1.1400052389041302,1.2593669034244437,0.6723619563037848,2.2269270889695703,3.2577014637742274,1.526600514486439,0.36426310772852794,1.2494189226808399,1.0030382883409752,1.1250025680672464,1.125928218501865,2.041517514392065,1.5877581408998849,1.611288777947357,0.4464384875512179,2.0470556406665557,2.2854036354742933,0.20502891201988255,0.22460931723172134,1.1582962492053401,1.2234204152988042,1.1868814058103907,14.81522088061351,14.772051217735065
1995-06-22,1.2116576112624406,2.511560949681077,0.9600121776239932,1.1501266230909086,1.272346244301904,0.6664299268944774,2.240137673395661,3.2968686550683524,1.5361377938355838,0.36450676198118914,1.2414728740726169,1.008571118615053,1.1320078884864844,1.1162836275171848,2.064187048790003,1.6441415976079774,1.6159030069792797,0.44462000084021497,2.0492544114943394,2.2952375581742688,0.201477818739684,0.2219475842107438,1.1741894469167196,1.2183521411558194,1.1750787223111725,14.818564007140473,14.778171831263768
1995-06-23,1.2091894198320914,2.516361401488306,0.9606732519785064,1.1369688236480968,1.2560293586273825,0.6705238683265101,2.236363220702492,3.2924178378758384,1.5399527055752416,0.37108542680304213,1.2436689052367085,0.9989950662176107,1.1203323544544213,1.1263948922591882,2.071743560255982,1.6046731779123127,1.6140573153665105,0.4457565550345918,2.033863015699854,2.230333668354431,0.2078324067147761,0.2215380868229011,1.1665607120152575,1.2144459269197871,1.1789849365472045,14.838133001864769,14.806504456491643
1995-06-26,1.2026823696975337,2.493305944365698,0.9610698965912142,1.1190877115847884,1.227103970386185,0.6620436147547832,2.228814315316155,3.252657204289378,1.540588524198518,0.36962350128707483,1.243914764618651,0.9956966481696028,1.121110723389892,1.123439291796141,2.069224723100656,1.6064123468190095,1.6288228482686629,0.4451882779374034,2.058049494805474,2.2106658229544798,0.20951450353171225,0.2199000972715303,1.1570247933884297,1.1798724130133034,1.14043467623442,14.833063307551765,14.809165962675038
1995-06-27,1.2005507498258683,2.503167080085046,0.959747747882188,1.1184129526390032,1.2319248684263846,0.6626284564291085,2.223781711725263,3.2470195025121935,1.5418601614450707,0.35963367692796466,1.2447867017294119,0.9975054580668975,1.1138459466588306,1.1164391854362925,2.09441309465392,1.5675709079027793,1.641742689558046,0.44462000084021497,2.0756396614277426,2.249377943356448,0.20858000530008106,0.21969534857760895,1.143674507310871,1.177515127157341,1.156136465308518,14.830665528347598,14.814774015441662
1995-06-28,1.2034677033344632,2.5075910258681784,0.959747747882188,1.1150391579100771,1.2196872041704934,0.658367438800234,2.2313306171116007,3.2591850695050657,1.5361377938355838,0.35817175141199736,1.225294123122088,0.9972926569025099,1.0956840048311767,1.1164391854362925,2.1196014662071843,1.5826437050941522,1.6592767598793516,0.44211958161258597,2.0974884999690873,2.320689744096915,0.2009171198007053,0.2158051233931033,1.1389065479974572,1.1771116062387406,1.1681438314593342,14.8299652406588,14.813067081174859
1995-06-29,1.194380271249995,2.503255669737775,0.95935110326948,1.1123401221269362,1.227103970386185,0.6669730370122817,2.207425750054865,3.2541408100202163,1.5442762722135206,0.35378597486409535,1.2418079502778792,0.9910150225530755,1.0959434611430003,1.1307505139942051,2.069224723100656,1.5896003807209398,1.6214400818175867,0.44280151412921204,2.0677740795528585,2.2738277036103223,0.2009171198007053,0.21846685641408084,1.1589319771137954,1.1692493373562876,1.156072380511003,14.835174026668136,14.831801119017
1995-06-30,1.1925852229370135,2.5066165396881646,0.9617309709457273,1.1136896400185068,1.2319248684263846,0.6660957247890383,2.216861881787787,3.2476129448045286,1.5358834663862733,0.35451693762207903,1.2379480077605243,0.9876102039228738,1.0928299854011168,1.1282615872884811,2.06292763021234,1.584962596969748,1.60575170310905,0.43814164193226707,2.0494210551781293,2.2595653434622287,0.201477818739684,0.20720567824840658,1.154481881754609,1.1595153489466459,1.1524059837810054,14.827698084555152,14.832124261930323
1995-07-03,1.1925852229370135,2.512767983699504,0.9609376817203116,1.1157139168558623,1.2389707963312917,0.6673489710919877,2.216861881787787,3.263339165551412,1.5422416526190363,0.3530550121061117,1.2367734557727996,0.9887806103270057,1.0985380242612366,1.1309060719133128,2.049074025858044,1.5791653672807586,1.5891404785941288,0.4370050877378902,2.0319419843450532,2.2147407829967922,0.2018516180323365,0.20802467302409197,1.1627463445645263,1.1806402972016374,1.1629615645444493,14.829969416205087,14.82905659341938
1995-07-04,1.1925852229370135,2.512767983699504,0.96437526836378,1.1190877115847884,1.2478709157901215,0.6688110748600551,2.219378183583233,3.274911290251949,1.5436404535902442,0.3613392566965932,1.235353977790606,0.9911214231352693,1.1032082378740617,1.130128282317774,2.017588561416464,1.5791653672807586,1.5891404785941288,0.4370050877378902,2.0319419843450532,2.2147407829967922,0.2018516180323365,0.20802467302409197,1.1570247933884297,1.1763020836161877,1.1672997781298988,14.831189330105852,14.827836679518615
1995-07-05,1.192809603976136,2.5210954110559887,0.96437526836378,1.1248231626239629,1.2701212144371965,0.666847692371961,2.219378183583233,3.274911290251949,1.5487270025764548,0.3613392566965932,1.2338877346340342,0.9984630633066417,1.109954101981476,1.130128282317774,2.0264044914601067,1.5791653672807586,1.5891404785941288,0.4370050877378902,2.0319419843450532,2.2147407829967922,0.2018516180323365,0.20802467302409197,1.1398601398601398,1.188696617548784,1.1844624323895399,14.823530428763426,14.814678739607329
1995-07-06,1.2015604645019204,2.524899229270021,0.965432987331001,1.1241484036781777,1.2671545079509199,0.6687693433035341,2.2426539751911068,3.31081454893823,1.5442762722135206,0.37303466082433195,1.2318794429391162,0.9938878382723082,1.1032082378740617,1.1315283035897439,2.040258095814402,1.5756870294673648,1.602060319883512,0.43780067567395403,2.062530358302936,2.2269656631237296,0.20110401944703155,0.2090484164936987,1.1481246026700571,1.2022113863417119,1.1952492991616375,14.840126797007795,14.830811100122375
1995-07-07,1.2093016103516527,2.5606728384124735,0.9707215821671061,1.1389931004854525,1.294596542948979,0.6667223477316401,2.243283050639968,3.323573558223438,1.5577556270269786,0.3964254690798093,1.206818641849432,1.0039958935807194,1.1333051700456025,1.1204836913330938,2.021366817149454,1.586122042907546,1.5799120205302837,0.4396191623849569,2.02538733278265,2.181733606654062,0.19175903713071968,0.21252914429036168,1.1538461538461537,1.1979675828795868,1.1898078536721866,14.850937813297003,14.844395428594666
1995-07-10,1.21244294489937,2.5693103295535082,0.9765390364868218,1.142029515741486,1.2912589981519178,0.6655526643829894,2.24391212608883,3.330101423439125,1.5450392545614522,0.3956945063218256,1.2047391013830326,1.0082519168684716,1.1436834225185477,1.1190836700611242,2.03535111588445,1.5913395496276366,1.6011374740771274,0.43950550696551927,2.0603454744488015,2.2045533828910115,0.1934411339476558,0.2117101495146763,1.167832167832168,1.188209396792791,1.1914590160926173,14.844724530289666,14.842771710978544
1995-07-11,1.2075065620386713,2.5745426559177886,0.9757457472614061,1.1413547567957008,1.2934840280166253,0.6631715164174117,2.234475994355908,3.3096276643535596,1.5393168869519653,0.4051970221756133,1.1953740550952354,1.005272700567045,1.1478347235077258,1.1109946582675214,2.0264520166894524,1.612789299476898,1.5983689366579739,0.4391645407072062,2.051605939032264,2.2330781031871982,0.19418873253296076,0.21191489820859763,1.1869040050858233,1.1974198984755873,1.1968175792390792,14.834649764892502,14.841822826420145
1995-07-12,1.2095259913907752,2.608029544649185,0.9748202431650878,1.142029515741486,1.2882922916656412,0.6647171835575236,2.236363220702492,3.3479046922091817,1.5355019752123074,0.40446605941762964,1.199312450396257,1.0061239052245954,1.1499103740023147,1.1116168899439525,2.027723316574452,1.6290215426060688,1.6131344695601262,0.44348344664583816,2.062530358302936,2.2330781031871982,0.1824140548144078,0.21600987208702463,1.2148760330578512,1.2100810271469313,1.206610575755302,14.81707020967204,14.825159060554762
1995-07-13,1.2050383706083219,2.6012358256555634,0.9686061442326641,1.1369688236480968,1.2827297170038723,0.6676831731974266,2.236363220702492,3.346421086478344,1.5335945193424785,0.4027604796490011,1.1982005227942931,1.003676691834138,1.1452401603894895,1.122350386362387,2.0111964180694564,1.615687914321393,1.5928318618196668,0.4425742032903367,2.0406815197615913,2.2249281831025733,0.18465685057032263,0.21437188253565384,1.2027972027972027,1.2124162186195244,1.2042753842827087,14.811388016578967,14.820372133709048
1995-07-14,1.1984191299542029,2.5961363837703755,0.9723081606179378,1.1322455110276002,1.2753129507881806,0.6658868669061743,2.2275561644184316,3.339596500116489,1.5196065096303994,0.403735096659646,1.191049244131437,1.0028254871765876,1.1473158108840784,1.1214170388477405,2.020095517264454,1.6301809885438667,1.5992917824643584,0.44336979122640047,2.0319419843450532,2.2167782630179484,0.18054505835114543,0.21519087731133923,1.2167832167832169,1.2208248944155617,1.2117524155145452,14.80676998587349,14.81689953849452
1995-07-17,1.1916876987805227,2.602548059886605,0.9746880282941851,1.1335950289191707,1.283100555314657,0.6659704298604728,2.2149746554412024,3.3568063265942105,1.522785602746781,0.4122629955027888,1.1741717123441275,1.0039958935807194,1.1519860244969038,1.1184614383846931,2.0124677179544563,1.6081515157257065,1.5854490953685907,0.4431424803875251,2.0319419843450532,2.198440942827543,0.18147955658277662,0.22010484596545163,1.232040686586141,1.2438787655970878,1.260190227309808,14.822784123708352,14.831457194638874
1995-07-18,1.1849562676068426,2.584281980864635,0.970457152425301,1.1305586136631371,1.2745712741666115,0.6662210690116134,2.2080548255037264,3.3283210965621195,1.520878146876952,0.4056843306809358,1.1838515824534763,1.0018678819368434,1.1429050535830767,1.1237504076343565,2.0226381170344534,1.6069920697879085,1.5994796183364544,0.44291516954864973,2.051605939032264,2.180103622637137,0.1829747537533865,0.21867160510800218,1.2199618563254926,1.2389955388031273,1.2466684162414448,14.831477824219341,14.82914054217714
1995-07-19,1.1656594982422925,2.551077471651311,0.9671517806527352,1.127184818934211,1.2686378611940583,0.6676831731974266,2.1866662602424367,3.2858899726601507,1.5253288772398863,0.4008112456277113,1.197769844261933,0.9994206685463859,1.1493914613786675,1.13386167237636,2.0124677179544563,1.5652520160271837,1.5966735137428816,0.44462000084021497,2.0275722166367847,2.1658412624890433,0.1874603452652162,0.21334813906604708,1.2110616656071203,1.2084004468753804,1.2178377135321683,14.82011399284728,14.805986157706064
1995-07-20,1.1751956924050062,2.5532756024096384,0.969002788845372,1.1251605420968553,1.2656711547077817,0.6662210690116134,2.189811637486744,3.3013194722608667,1.5297796076028205,0.401542208385695,1.186291301709555,0.9959094493339904,1.1405699467766641,1.1287282610458045,1.983227820599464,1.5536575566492044,1.5676770996092968,0.4405284057404584,2.0144629135119776,2.123054182044763,0.18727344561888998,0.21089115473899087,1.2053401144310236,1.203574591972123,1.2218697601297077,14.837696966475262,14.822921399921219
1995-07-21,1.1723909294159727,2.546946979092842,0.9712504416507167,1.1234736447323923,1.2690086995048429,0.6656780090233102,2.1791173548560994,3.2962752127760173,1.5234214213700574,0.4069026019442419,1.181062417785182,0.9960158499161842,1.1491320050668439,1.1256171026636494,1.9819565207144645,1.5269903000798524,1.5704832042028696,0.43939185154608157,2.0144629135119776,2.133241582150544,0.19119833819174095,0.21334813906604708,1.2097902097902098,1.223814915662008,1.2463810581830912,14.835925016392878,14.831050129292258
1995-07-24,1.1723909294159727,2.5583528968816442,0.9737625241978667,1.1275221984071038,1.2797630105175957,0.6661792877433369,2.1860371847935753,3.3250571639542756,1.5210053106016073,0.40446605941762964,1.1923293703742808,1.0018678819368434,1.1667750342708505,1.1249948709872186,1.9895843200244623,1.531628083831044,1.5807722543793028,0.4396191623849569,2.0341268681991878,2.1434289822563253,0.20054332050805285,0.21273389298428302,1.214240305149396,1.2122839945575994,1.2407578780239803,14.826339005103796,14.821504866765048
1995-07-25,1.1756444544832516,2.5575998848334516,0.9745558134232825,1.1285343368257816,1.2753129507881806,0.6644665444063832,2.189811637486744,3.3437505961628355,1.5254560409645415,0.39398892655319706,1.187531404095623,1.0030382883409752,1.1670344905826742,1.1184614383846931,1.9997547191044596,1.5374253135200338,1.5835783589728756,0.43893722986833084,2.0301940772617457,2.139354022214013,0.1979267254594855,0.2117101495146763,1.2066115702479339,1.2164689817860737,1.249063173389068,14.83115076972698,14.833442950790902
1995-07-26,1.170147119024746,2.5480100549255846,0.9723081606179378,1.1366314441752041,1.2849547468685798,0.6659286481744506,2.1822627321004067,3.3476079710630144,1.5278721517329916,0.4008112456277113,1.1882913710113823,1.0050598994026574,1.1688506847654394,1.1248393130681107,2.0480641147344465,1.5420630972712253,1.6368943462507575,0.43905088528776853,2.105418474502705,2.1434289822563253,0.19755292616683304,0.21293864167820437,1.2116973935155753,1.220621003993528,1.2557765252080677,14.837378230059903,14.839883783011564
1995-07-27,1.1689130233095713,2.5475394223954644,0.9712504416507167,1.1373062031209895,1.2845839085577953,0.6664717085804996,2.191069788384467,3.3683784512947472,1.5313055722986837,0.4051970221756133,1.1848899867666562,1.0035702912519442,1.1688506847654394,1.1268615660165116,2.0480641147344465,1.5432225432090232,1.6340882416571847,0.43802798651282937,2.0967719920612153,2.1698659621133767,0.19717912687418057,0.21048165735114818,1.214240305149396,1.2091238749901776,1.2329246444315973,14.844092945616907,14.848892418877359
1995-07-28,1.1639766404488725,2.552234673990078,0.9671517806527352,1.1322455110276002,1.2875506150440719,0.6681844519174535,2.1847790338958526,3.349981740232355,1.5299067713274759,0.40738991044956435,1.1849275069566796,1.0026126860122,1.156656238109729,1.1284171452075888,2.03535111588445,1.5588750633692952,1.6303467688657545,0.43456222143322304,2.0924487508404708,2.17596680361885,0.19942192263009542,0.2082294217180133,1.2027972027972027,1.2141811309733683,1.2247152995374755,14.84297104488274,14.849231080909524
1995-07-31,1.1589280670686122,2.5552854801559177,0.9656974170728062,1.134269787864956,1.2886631299764257,0.6671401132091236,2.19232793928219,3.341673548139662,1.5259646958631625,0.4056843306809358,1.180288323517482,1.0044214959094946,1.1610669954107307,1.125928218501865,2.03535111588445,1.5687303538405772,1.6397004508443302,0.4348976180538301,2.1010952332819604,2.1906088232319862,0.19605772899622315,0.2070009295544852,1.1983471074380165,1.18369076855605,1.1943522886933773,14.84331740248543,14.848101177753227
1995-08-01,1.1562354945991402,2.5397103118355777,0.9659618468146115,1.131570752081815,1.2827297170038723,0.6708580704319492,2.1847790338958526,3.330991586877628,1.526219023312473,0.39861835735376033,1.1849308984687283,1.003676691834138,1.1530238497441982,1.1324616511043903,2.053149314274445,1.5617736782137899,1.655601710207909,0.4347858191802944,2.10974171572345,2.210538238816533,0.19717912687418057,0.21130065212683358,1.19262555626192,1.1835049788841847,1.1904689009696678,14.845412248325761,14.849920993565908
1995-08-02,1.1639766404488725,2.5439958362863218,0.9734980944560614,1.1413547567957008,1.3012716325431015,0.6681844519174535,2.1929570147310513,3.3182325775924206,1.510705048904531,0.40836452746020924,1.1449852379092498,1.0102735279301538,1.1727425294427938,1.1151947220834306,2.060777113584443,1.6209054210414835,1.6630846557907695,0.4347858191802944,2.135681163047918,2.218672694157164,0.19717912687418057,0.20966266257546276,1.2129688493324857,1.1682496641240463,1.1786579834986397,14.86001524335181,14.856325777762471
1995-08-03,1.1634156878510657,2.5490399096385543,0.9719115160052298,1.1400052389041302,1.2916298364627024,0.6707745074776506,2.1822627321004067,3.325650606246611,1.5128668322236705,0.41250664975545004,1.1549008690342468,1.0111247325877042,1.1662561216472032,1.1195503438184473,2.0633197133544425,1.612789299476898,1.6584078148014816,0.43590380791565125,2.129196301216801,2.1979298330385544,0.201477818739684,0.2117101495146763,1.2364907819453275,1.1705659247198805,1.1845823608488455,14.8575307993558,14.857261634766672
1995-08-04,1.1622937826554525,2.55463766832034,0.9731014498433536,1.1477649667806604,1.296450734502902,0.6706073815690534,2.1872953356912985,3.326244048538946,1.5100692302812546,0.4090954902181929,1.1415979547398616,1.0134655453959678,1.1654777527117324,1.116128069598077,2.0633197133544425,1.612789299476898,1.6574724466036241,0.4350094169273658,2.122711439385684,2.196302941970428,0.1997957219227479,0.21150540082075492,1.2358550540368722,1.1565894556320906,1.160367549080243,14.859851971583211,14.859582630967667
